"Guid","CurrencyIsoCode","Name","SBQQDS__EnvelopeId__c","SBQQDS__ErrorMessage__c","SBQQDS__SenderURL__c","SBQQDS__SignedDate__c","SBQQDS__VoidedReason__c","SBQQ__AttachmentId__c","SBQQ__CustomerAmount__c","SBQQ__DocumentId__c","SBQQ__ElectronicSignature__c","SBQQ__Key__c","SBQQ__ListAmount__c","SBQQ__NetAmount__c","SBQQ__OutputFormat__c","SBQQ__PaperSize__c","SBQQ__QuoteTemplate__c","SBQQ__Quote__c","SBQQ__SignatureStatus__c","SBQQ__Template__c","SBQQ__Version__c"
88e352a2-1c2f-4c53-b16a-eb4d06e9c272,USD,Q-08202-20190305-1425,"#N/A",One or both of Username and Password are invalid. Contact your Salesforce Administrator for assistance.,"#N/A","#N/A","#N/A","#N/A",125000.0,0153h000001A8ldAAC,true,a0l1I00000A1nTuQAJ_1,132296.0,125000.0,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,4a7bbaca-176d-4575-91f4-a1b3c7f55d38,"#N/A",Proposal,1.0
892466c7-f7db-4b62-9fab-f3852a6d358c,USD,Q-08483-20190308-1736,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",93513.82,0153h000001A8lhAAC,false,a0l1I00000A2BezQAF_1,112301.0,93513.82,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,1a3f32c1-c80e-4942-afc4-b544f26450bd,"#N/A",Proposal,1.0
8993ad4b-46c4-48e4-91e5-12dc18d4bdae,USD,Q-09653-20190411-1217,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,0153h000001A8lMAAS,false,a0l1I00000CPI5RQAX_1,104863.92,75000.0,PDF,Default,18f59a9d-f838-4aca-969d-024238ebf298,68fe1af2-e30b-4470-b2cf-3462f54d2c5a,"#N/A",Quote,1.0
8a7d81eb-ed1e-4cc3-ba74-3a96fb8d9d5f,USD,Q-11521-20190606-0227,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",266656.0,0153h000001A8mMAAS,false,a0l1I0000085BTJQA2_1,297940.0,266656.0,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,7c7d2c5d-9ad0-41f7-b4db-0c2584229005,"#N/A",Proposal,1.0
8be097ac-1e9d-4df1-a013-e9d84fd7d263,USD,Q-07064-20190211-0237,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",121165.58,0153h000001A8mCAAS,false,a0l1I00000992V7QAI_1,156066.75,121165.58,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,b1d0039b-5611-428f-ab55-f1932553aed3,"#N/A",Proposal,1.0
8c305338-6d69-44b6-92b9-74c36f2ec94e,USD,Q-08733-20190316-1518,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",97988.08,0153h000001A8llAAC,false,a0l1I00000A2hkbQAB_1,121841.0,97988.08,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,ef712820-40ca-4940-9f3b-0683a569191e,"#N/A",Proposal,1.0
8ed0dc2f-ec29-4975-9b20-afdaffa7aed9,USD,Q-10717-20190513-1722,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",151510.57,0153h000001A8mnAAC,false,a0l1I00000CRXJ5QAP_1,170561.0,151510.57,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,08c839a2-ff5f-440c-b2c8-8c378281c49e,"#N/A",Proposal,1.0
90b4e300-e252-4375-adbf-2fffabcc4e83,USD,Q-09341-20190404-0152,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",193000.0,0153h000001A8lIAAS,false,a0l1I00000COgRmQAL_1,229236.5,193000.0,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,579d7231-98c3-4a6f-bfe8-f0aa08c46810,"#N/A",Proposal,1.0
91e4c0ec-cda1-4431-860a-0d6257e7986f,EUR,Q-10926-20190520-1644,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",949999.9999999999999999999999999999999997,0153h000001A8mzAAC,false,a0l1I00000CS0cLQAT_1,3011120.0,949999.9999999999999999999999999999999997,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,94a9d377-9f42-4a24-9705-f6dbbb12e00d,"#N/A",Proposal,1.0
92844da9-afa8-440e-8823-429549d554b5,USD,Q-08046-20190305-0536,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",78727.2,0153h000001A8lcAAC,false,a0l1I00000A1n74QAB_1,88397.0,78727.2,PDF,Default,18f59a9d-f838-4aca-969d-024238ebf298,38db1698-96e4-437f-9045-38cc419a8380,"#N/A",Quote,1.0
92c53351-c2a3-4710-a16e-b4af97452246,EUR,Q-10901-20190520-0535,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",437019.3600000000000000000000000000000004,0153h000001A8mvAAC,false,a0l1I00000CRz6RQAT_1,536987.5,437019.3600000000000000000000000000000004,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,64e96f0a-5b65-41a3-9dc8-f4651051963b,"#N/A",Proposal,1.0
93318a57-e4db-48ee-a2c3-473713399b0a,USD,Q-09290-20190402-1541,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",86227.2,0153h000001A8lHAAS,false,a0l1I00000COZRCQA5_1,95897.0,86227.2,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,421c50ce-ed20-4213-a3eb-9a46b84d55ca,"#N/A",Proposal,1.0
946370e6-2b17-475e-9900-1cc8fb3097fd,USD,Q-11210-20190527-1759,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",159198.0,0153h000001A8mEAAS,false,a0l1I00000845GnQAI_2,285201.0,159198.0,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,1fdd9e5b-aa6b-4e6d-bf46-73cad28d206e,"#N/A",Proposal,2.0
9512e0c9-ecbb-4d8e-a960-ff2ec93408ea,USD,Q-07910-20190304-0928,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",93513.82,0153h000001A8lZAAS,false,a0l1I00000A1kjnQAB_1,112301.0,93513.82,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,a65df5b4-ddf4-40c0-a5b4-0a23061eeb1a,"#N/A",Proposal,1.0
964af058-2ba8-4ba3-96e8-270bbb3ff8a8,USD,Q-08759-20190317-1024,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",97205.46,0153h000001A8lqAAC,false,a0l1I00000A2iH4QAJ_1,113201.0,97205.46,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,107c8c89-a8c9-4848-8f8e-51a901108914,"#N/A",Proposal,1.0
9731ca47-775e-47f9-a02f-c12da7921f3a,USD,Q-08461-20190308-1310,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",97988.08,0153h000001A8lfAAC,false,a0l1I00000A2BU1QAN_1,121841.0,97988.08,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,6907c489-a418-4195-b1a6-0b41baea8570,"#N/A",Proposal,1.0
9a9fc316-c4ef-4ae3-b798-e01d2b90672f,USD,Q-08866-20190319-0524,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",76396.0,0153h000001A8lyAAC,false,a0l1I00000A2oA5QAJ_1,88397.0,76396.0,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,09ef1b42-727a-49a7-83f4-1c53406fec7f,"#N/A",Proposal,1.0
9b2fa5a8-8c71-4f49-aa01-fe6e9ae8e6f5,USD,Q-06815-20190129-0349,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",253110.4,0153h000001A8m7AAC,false,a0l1I000003eUqXQAU_1,278788.0,253110.4,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,efd4f65a-8eb3-401d-9e64-cb209793f20b,"#N/A",Proposal,1.0
a47ac957-2ca1-468e-a56b-411c49674ade,USD,Q-09350-20190404-0914,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",63119.46,0153h000001A8lJAAS,false,a0l1I00000COiqxQAD_1,84581.0,63119.46,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,440a009c-6003-4e26-8672-85ee686da1fd,"#N/A",Proposal,1.0
a8cbfeb4-1fe7-497e-9f53-808e6c1d2777,USD,Q-07825-20190301-1128,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",11581.04,0153h000001A8lYAAS,false,a0l1I00000A1iaeQAB_1,10716.2,11581.04,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,204469c7-e6dc-4213-95b8-9980ba51301c,"#N/A",Proposal,1.0
aacd8111-b0e7-4359-9144-94464509fb1d,USD,Q-07716-20190228-1538,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",78548.42,0153h000001A8lUAAS,false,a0l1I00000A1eGLQAZ_1,88546.4,78548.42,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,7808c20e-1eb9-4743-9820-49395ce0d959,"#N/A",Proposal,1.0
ab4ef63b-40be-4441-9d58-0476007ada49,USD,Q-07017-20190208-0313,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",154584.87,0153h000001A8m9AAC,false,a0l1I0000098wQFQAY_2,187491.74,154584.87,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,35096493-846d-4c04-bd1e-4919377d32aa,"#N/A",Proposal,2.0
abe17a9d-cf98-4562-97bc-87e3a0aec4d6,USD,Q-10896-20190519-2326,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",140000.0,0153h000001A8mtAAC,false,a0l1I00000CRye2QAD_1,145080.0,140000.0,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,e498f792-991f-4b66-b238-d032cdbf5962,"#N/A",Proposal,1.0
af35ca04-3dfe-43ec-8fd5-849d27385a6a,USD,Q-09629-20190410-1544,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",195000.0,0153h000001A8lLAAS,false,a0l1I00000CPBfrQAH_1,541001.0,195000.0,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,828b59d3-cd74-4a34-b011-f9dfa94ec5be,"#N/A",Proposal,1.0
af5701cc-e7ec-450b-8cb1-16ae24cbb226,USD,Q-06796-20190125-1136,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",15576.0,0153h000001A8m6AAC,false,a0l1I000003eLOEQA2_1,15576.0,15576.0,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,cb1619d3-dbf3-4da9-ab53-62d3c4ef0932,"#N/A",Proposal,1.0
b07d6b5d-b90f-4dea-a27d-60554855084b,USD,Q-10422-20190507-0706,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",119693.46,0153h000001A8mVAAS,false,a0l1I00000CR0FnQAL_1,139420.0,119693.46,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,f178c4ed-d308-4865-ae73-00233c64933a,"#N/A",Proposal,1.0
b21d3407-f1eb-4f76-8b2a-037602afc8a6,USD,Q-07017-20190208-0257,"#N/A",One or both of Username and Password are invalid. Contact your Salesforce Administrator for assistance.,"#N/A","#N/A","#N/A","#N/A",154584.87,0153h000001A8m8AAC,true,a0l1I0000098wQFQAY_1,187491.74,154584.87,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,35096493-846d-4c04-bd1e-4919377d32aa,"#N/A",Proposal,1.0
b3d15ce0-7c67-43f8-8488-058bb54bf6d7,GBP,Q-10925-20190520-1534,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2870751.18,0153h000001A8myAAC,false,a0l1I00000CS0VZQA1_1,7744480.0,2870751.18,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,936f16c8-f84e-40a0-a08d-7e4d576f2b17,"#N/A",Proposal,1.0
b59c9e8b-38f9-403b-99c7-04fa17a92771,USD,Q-08919-20190319-1443,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",497520.33,0153h000001A8m0AAC,false,a0l1I00000A2saXQAR_1,1244201.0,497520.33,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,e26f6b90-3f50-4b98-9751-6a4dd39f0c60,"#N/A",Proposal,1.0
b67b092b-3d9a-4659-b423-79a285bbe38b,USD,Q-10561-20190508-2210,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",450000.0,0153h000001A8maAAC,false,a0l1I00000CRFC2QAP_1,1582000.0,450000.0,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,96ffb65d-82af-4781-8153-fde9bfc8428d,"#N/A",Proposal,1.0
b6992bf0-e2ac-4bfb-a91d-f98a89dd06f4,USD,Q-11210-20190527-1752,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",159198.0,0153h000001A8mDAAS,false,a0l1I00000845GnQAI_1,285201.0,159198.0,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,1fdd9e5b-aa6b-4e6d-bf46-73cad28d206e,"#N/A",Proposal,1.0
b7d0523c-f859-48ec-b076-964e6b73ff2b,USD,Q-11468-20190604-0228,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",81298.52,0153h000001A8mJAAS,false,a0l1I0000084m3OQAQ_1,94791.0,81298.52,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,212dcfef-714e-4d67-b5f3-cfd8e5c0f7f7,"#N/A",Proposal,1.0
bb2d145f-f016-4065-8129-54229e54da31,USD,Q-08045-20190305-0432,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",298862.32,0153h000001A8lbAAC,false,a0l1I00000A1n6aQAB_1,1018601.0,298862.32,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,cf631e5f-208a-48ac-9918-b007fb1b2407,"#N/A",Proposal,1.0
bddba938-b840-4ab2-a181-f37c704264c9,USD,Q-10421-20190507-0529,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",96444.66,0153h000001A8mUAAS,false,a0l1I00000CQzgJQAT_1,112027.33,96444.66,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,e3bc9ab4-edd5-4164-a6ad-c7c6eada7ce0,"#N/A",Proposal,1.0
be68a338-8d4b-4630-bdd4-2674292a9928,USD,Q-11069-20190606-1007,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",217000.46,0153h000001A8mLAAS,false,a0l1I00000G6mK7QAJ_1,298100.0,217000.46,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,d5c3a623-7c81-4814-91ef-56197b78aeec,"#N/A",Proposal,1.0
bf56d7ff-3089-4946-a509-b7b189f7d155,USD,Q-10588-20190509-1037,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",105496.0,0153h000001A8mgAAC,false,a0l1I00000CRHi6QAH_1,105496.0,105496.0,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,b7f3d880-8e75-4c5c-959e-65e5907433bc,"#N/A",Proposal,1.0
c57b6420-d843-4758-97d7-769e76376d7b,USD,Q-08844-20190318-2048,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",83596.0,0153h000001A8lvAAC,false,a0l1I00000A2nQyQAJ_1,88397.0,83596.0,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,1e898536-3199-4540-8a9a-cd6b8beca503,"#N/A",Proposal,1.0
c5c38019-74a0-4ba4-a136-b42c228537b3,USD,Q-10715-20190513-1541,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",330000.0,0153h000001A8mkAAC,false,a0l1I00000CRVmPQAX_4,357080.0,330000.0,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,9a17dbc4-8555-4c27-a48e-1c3c6a6d4cea,"#N/A",Proposal,4.0
ca14ab13-013e-4957-8828-0880638d2fa9,GBP,Q-10922-20190520-1517,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",104000.0,0153h000001A8mwAAC,false,a0l1I00000CS0RrQAL_1,104000.0,104000.0,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,3cc528fb-33d7-40d3-a56d-6ce8806cfcea,"#N/A",Proposal,1.0
cc9b270d-2dc1-42b0-9f36-f9836c159520,USD,Q-08850-20190318-2115,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",74796.0,0153h000001A8lwAAC,false,a0l1I00000A2nRVQAZ_1,88397.0,74796.0,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,c8d4bd4a-b6e6-4565-83e6-f81dc94a21b5,"#N/A",Proposal,1.0
d122324c-da04-4c93-9686-17d8b2c33b46,USD,Q-06677-20190118-1349,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",92299.06,0153h000001A8m5AAC,false,a0l1I000003e6nXQAQ_1,93605.0,92299.06,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,05e77f9a-8eef-4e9e-bed0-9df4b125e787,"#N/A",Proposal,1.0
d2a29c7a-2cf3-45bc-98a4-c142cad719d4,USD,Q-08492-20190308-1825,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",77827.2,0153h000001A8liAAC,false,a0l1I00000A2BfdQAF_1,87497.0,77827.2,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,76558291-6368-4733-9813-0ff2f347b8d0,"#N/A",Proposal,1.0
d61c1ec0-c3f9-4cba-b2a2-020197aa9e36,EUR,Q-09029-20190326-1318,53d9bbff-5683-42a7-8b4d-7ed0bd616362,"#N/A","#N/A","#N/A","#N/A","#N/A",250000.0,0153h000001A8krAAC,true,a0l1I00000A3HjXQAV_3,306470.0,250000.0,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,9e1d7d24-5418-4879-9432-c1440ec820b7,Sent,Proposal,3.0
d8cf7af1-7a1e-42b5-b53e-e143ff365e85,USD,Q-11522-20190606-1141,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",122740.0,0153h000001A8mNAAS,false,a0l1I0000085BTOQA2_1,256300.0,122740.0,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,27a7d2e9-156c-4641-a634-8f34a428e9bc,"#N/A",Proposal,1.0
d9b02eef-63d7-4e4c-8f94-7bf2012fb740,USD,Q-07038-20190208-1402,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",87941.57,0153h000001A8mBAAS,false,a0l1I0000098z9sQAA_1,92621.0,87941.57,PDF,Letter,18f59a9d-f838-4aca-969d-024238ebf298,e7e110a6-b471-48eb-ae93-9bcb9e12e1e0,"#N/A",Quote,1.0
daa36592-6b66-43c4-8357-82d56a48af73,USD,Q-11389-20190530-1133,ee2d454f-a44c-4707-9e6c-6386785ba679,"#N/A","#N/A","#N/A","#N/A","#N/A",94095.52,0153h000001A8kqAAC,true,a0l1I0000084X9CQAU_1,118390.0,94095.52,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,9a4dc3e3-e1be-4d68-85ce-33eb815da16c,Completed,Proposal,1.0
e1c65b37-5f07-4d95-b4b9-1bdc8272c77a,USD,Q-10379-20190503-0834,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",35000.0,0153h000001A8mSAAS,false,a0l1I00000CQoXcQAL_1,53390.0,35000.0,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,e1dc79ca-46bd-4d74-a22a-43bb3ab7ddb9,"#N/A",Proposal,1.0
e1d62e4c-0e46-42a7-8b46-921aa6198ece,USD,Q-11507-20190606-0904,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0153h000001A8mRAAS,false,a0l1I0000084tFeQAI_1,1.0,0.0,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,60033dd9-1a10-43b2-abbf-9df12563c41b,"#N/A",Proposal,1.0
e440e8c6-8698-4aa1-ae33-d4bf42f74751,USD,Q-09495-20190408-0734,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",95137.75,0153h000001A8lKAAS,false,a0l1I00000COvjGQAT_1,112668.25,95137.75,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,b94aa76e-2f52-4063-8a24-b8dcc46a1cc6,"#N/A",Proposal,1.0
e4b7f0cb-c4e3-44d8-99db-c828b76b7574,USD,Q-08755-20190317-0911,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",97205.46,0153h000001A8loAAC,false,a0l1I00000A2iGkQAJ_1,113201.0,97205.46,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,b58e16cf-87c7-4352-9f21-52b33150868a,"#N/A",Proposal,1.0
e91390d6-bc1a-4574-aa1c-0a55ed589dff,EUR,Q-09029-20190326-0509,"#N/A",One or both of Username and Password are invalid. Contact your Salesforce Administrator for assistance.,"#N/A","#N/A","#N/A","#N/A",250000.0,0153h000001A8m4AAC,true,a0l1I00000A3HjXQAV_2,306470.0,250000.0,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,9e1d7d24-5418-4879-9432-c1440ec820b7,"#N/A",Proposal,2.0
ea1fdbe0-631d-47d4-9448-df2f06b59f0b,USD,Q-10715-20190513-1637,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",330000.0,0153h000001A8mlAAC,false,a0l1I00000CRVmPQAX_5,357080.0,330000.0,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,9a17dbc4-8555-4c27-a48e-1c3c6a6d4cea,"#N/A",Proposal,5.0
ea77c61e-10f9-4134-83e0-6e8ae5ab8718,USD,Q-11190-20190524-1144,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",135315.57,0153h000001A8n6AAC,false,a0l1I00000G730QQAR_1,180170.0,135315.57,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,46c16048-a441-49c0-b49d-3c4bdf074c23,"#N/A",Proposal,1.0
ebdebb8b-53ee-44d0-8917-7cbcc255155a,USD,Q-08842-20190318-2030,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",83596.0,0153h000001A8luAAC,false,a0l1I00000A2nOmQAJ_1,88397.0,83596.0,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,5b1214d7-4685-403c-81a0-209524f50e68,"#N/A",Proposal,1.0
ebeb1019-a49a-4985-9443-f32928a3a312,USD,Q-09128-20190328-0602,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",550000.0,0153h000001A8lGAAS,false,a0l1I00000CO93RQAT_1,2073505.0,550000.0,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,b3fbea6a-f74e-48cf-b94f-f9463b212717,"#N/A",Proposal,1.0
f270cc55-b854-477f-8f85-10bd17f4f002,USD,Q-11313-20190529-1056,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",290000.0,0153h000001A8mGAAS,false,a0l1I0000084NclQAE_1,250691.0,290000.0,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,809784ba-067c-4d64-a81b-9ae63c293808,"#N/A",Proposal,1.0
f4c63b45-fe51-4f78-bf22-ebb41efd4e2c,USD,Q-10895-20190519-0824,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",87496.0,0153h000001A8msAAC,false,a0l1I00000CRyN8QAL_1,87496.0,87496.0,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,00b9629e-9c6a-4eab-ad08-192b70ef5833,"#N/A",Proposal,1.0
f5f0581b-420a-4c09-b5ae-f495f31565ce,USD,Q-11341-20190529-1542,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",225510.92,0153h000001A8mHAAS,false,a0l1I0000084PFkQAM_1,236402.0,225510.92,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,3753baee-1678-41b4-be25-fe3ccc359df2,"#N/A",Proposal,1.0
f7c4f264-e84f-4059-8781-e58e1cc9a856,USD,Q-07027-20190208-0648,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",30000.0,0153h000001A8mAAAS,false,a0l1I0000098xc5QAA_1,33559.0,30000.0,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,18281cc4-9b8c-406f-a27f-8528ab32a015,"#N/A",Proposal,1.0
fb93e19d-9ae5-4381-b4a6-bb1ce5515088,USD,Q-08749-20190317-0850,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",94413.82,0153h000001A8lnAAC,false,a0l1I00000A2iGQQAZ_1,113201.0,94413.82,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,34ca13c3-bf24-418b-806a-daacacdd3ef9,"#N/A",Proposal,1.0
fc062003-31bc-40af-99a7-9553d604c6ae,USD,Q-11219-20190528-0045,cdc448bb-8f26-47bc-9772-a4216a4c2bd1,"#N/A","#N/A","#N/A","#N/A","#N/A",199431.36,0153h000001A8kmAAC,true,a0l1I00000847qPQAQ_1,216871.0,199431.36,PDF,Default,23b2925f-6250-4b29-ad15-bb56898ba781,006aa6b9-ba93-4512-9a0a-bda942915329,Completed,Proposal,1.0
