"Guid","CurrencyIsoCode","SBQQ__Active__c","SBQQ__AssetQuoteLineQuantity__c","SBQQ__AssetQuoteLine__c","SBQQ__Quote__c","SBQQ__SubscriptionBasePrice__c","SBQQ__SubscriptionNetTotal__c","SBQQ__SubscriptionQuoteLine__c"
45346dca-8125-4dcc-b9b4-76108871097c,USD,false,1.0,"#N/A","#N/A",10000.0,1899.27,"#N/A"
454e0a7d-40ef-49ce-81b6-81245cbbff76,USD,false,20.0,"#N/A","#N/A",10000.0,80000.0,"#N/A"
4554da1a-c3db-48de-9cbd-5eeafc07d496,USD,false,1.0,"#N/A","#N/A",1159.0,15090.0,"#N/A"
45554da9-4982-493d-a281-558d8d67e6a6,USD,false,1.0,"#N/A","#N/A",10000.0,16500.0,"#N/A"
455eca62-16f0-4cf2-90da-068a86bc84e6,USD,false,5.0,"#N/A","#N/A",10000.0,40500.0,"#N/A"
45677d5c-ae8a-4e7a-b509-bded6bcde2d1,USD,false,1.0,"#N/A","#N/A",17500.0,16500.0,"#N/A"
456fa32f-c4e9-40f3-8a40-283350064999,USD,false,1.0,"#N/A","#N/A",10000.0,1543.42,"#N/A"
457aec54-1211-4d0d-b905-c6bc23f4b089,USD,false,1.0,"#N/A","#N/A",17500.0,10857.34,"#N/A"
45817e81-9389-4259-bd93-26579d2632f0,USD,false,1.0,"#N/A","#N/A",2000.0,2400.0,"#N/A"
4582a04e-e95a-41b6-843d-ef5de6d16fbb,USD,false,1.0,"#N/A","#N/A",253.0,2061.75,"#N/A"
4597f84d-fa07-4394-86c0-60affd95c35d,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
459d87a8-6ec2-4a59-aab1-dd15fda5374f,USD,false,0.0,"#N/A","#N/A",2000.0,0.0,"#N/A"
45a1cd7f-dca8-4607-9b62-cd0cb0a19117,USD,false,1.0,"#N/A","#N/A",480.0,6231.77,"#N/A"
45a654dc-64ec-43ae-95c6-c02cb574aba1,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
45ac64a0-4328-48cd-91da-85645331f60f,USD,false,1.0,e6293c02-cd7d-4d0c-9f26-a4caef250ec4,a2d9b617-5259-4ab0-95c0-9fe58554dd72,17500.0,5900.0,9310e55e-df1d-4496-b083-36b2c5c643ab
45b23df4-a245-4605-ab6a-e8574cd4f08f,USD,false,1.0,"#N/A","#N/A",10000.0,2000.0,"#N/A"
45b2d4a2-044e-45ac-8196-fb64ccf1408f,USD,false,4.0,610490f5-4443-4dcb-984e-2f22ae7083b3,6447e2b6-dda6-432e-bb1d-b786d596ab43,240.35,39810.42,d9739388-be05-44f0-923a-07418229b872
45b744f4-bd52-4707-be2e-ef60f928b4d7,USD,false,1.0,"#N/A","#N/A",17500.0,11000.0,"#N/A"
45c3abc1-8567-4a75-9413-09d51dd0018c,USD,false,1.0,"#N/A","#N/A",10000.0,5524.21,"#N/A"
45cee74e-f6fd-4a23-95eb-3e93e49afd04,USD,false,1.0,"#N/A","#N/A",10000.0,5500.0,"#N/A"
45d4089f-15c2-4335-8a2c-100f4c5c0674,USD,false,1.0,"#N/A","#N/A",1099.0,392.9,"#N/A"
45d683aa-dbb6-4701-967e-3c9d39878e07,USD,false,1.0,d65daf4d-7605-4ce2-93e0-3dc5c91a95bb,6447e2b6-dda6-432e-bb1d-b786d596ab43,2412.0,39810.42,10ac51c9-c332-455a-b68c-bff4bb3cc569
45e83d63-3b85-4f62-9b59-8d8234b6a445,USD,false,1.0,"#N/A","#N/A",2000.0,2400.0,"#N/A"
45fa3b20-ca74-4a0e-a8f2-f98fe08097b1,USD,false,0.0,"#N/A","#N/A",17500.0,0.0,"#N/A"
46002baf-dafb-42ad-a996-ea100fb56a47,USD,false,0.0,"#N/A","#N/A",219.88,0.0,"#N/A"
460adefc-8bf8-460d-8d10-a433bc466ea5,USD,false,0.0,"#N/A","#N/A",2000.0,0.0,"#N/A"
462ffdaa-df3e-4830-aab6-4edae3246886,USD,false,1.0,"#N/A","#N/A",10000.0,4000.0,"#N/A"
46370595-d00c-4963-b054-0fc42ddaf3a5,USD,false,1.0,"#N/A","#N/A",17500.0,3993.81,"#N/A"
463ac66b-b807-4846-b23b-9b24a0acde84,USD,false,0.0,"#N/A","#N/A",2600.0,1171.57,"#N/A"
463f5c43-410a-4769-8f24-6160d1da3942,USD,false,1.0,"#N/A","#N/A",17500.0,7470.0,"#N/A"
464e7f51-9420-4f68-8c05-c8396bb56bb5,USD,false,2.0,"#N/A","#N/A",824.81,10578.91,"#N/A"
465fee17-050e-4dc4-84cc-1e6852cd5102,USD,false,0.0,"#N/A","#N/A",17500.0,0.0,"#N/A"
4674455d-c45a-42fc-9102-f342cbbad2f4,USD,false,0.0,"#N/A","#N/A",17500.0,0.0,"#N/A"
467663bb-ef5f-4161-aea7-fc7a95762d94,USD,false,1.0,"#N/A","#N/A",2412.0,3099.32,"#N/A"
467b7828-7a57-460d-894b-5eec2bdb2fb9,USD,false,3.0,"#N/A","#N/A",2569.86,8432.84,"#N/A"
46816277-96ee-44e5-82e2-0360fe65125c,USD,false,1.0,"#N/A","#N/A",865.0,3099.32,"#N/A"
469bac63-2b44-4344-8075-8c856d363911,USD,false,4.0,"#N/A","#N/A",17500.0,144000.0,"#N/A"
46a1c283-acd5-4999-a03a-ca07f056fde8,USD,false,1.0,"#N/A","#N/A",10000.0,5500.0,"#N/A"
46a654d0-7781-4860-8fb6-ad165e6d2cf7,USD,false,0.0,"#N/A","#N/A",29.0,0.0,"#N/A"
46aeaf1a-abe3-4cd6-8a74-0312eb255286,USD,false,1.0,"#N/A","#N/A",810.0,1714.28,"#N/A"
46b143fe-96bf-4ac4-a6bc-8005b6095c0b,USD,false,1.0,"#N/A","#N/A",10000.0,11000.0,"#N/A"
46bd3869-4957-4d80-913b-bc130ca6a37b,USD,false,1.0,"#N/A","#N/A",17500.0,16500.0,"#N/A"
46c2b154-38d0-4e3b-939e-24ab789e96b0,USD,false,0.0,"#N/A","#N/A",10000.0,-225.62,"#N/A"
46c98bff-c66c-4df7-87fc-753e37a63634,USD,false,0.0,"#N/A","#N/A",10000.0,-375.79,"#N/A"
46e29c67-591f-4eb7-ab4c-7a1fd91b5176,USD,false,0.0,"#N/A","#N/A",2000.0,0.0,"#N/A"
46e424d0-687f-4181-a0c8-1b7a836e4b3f,USD,false,1.0,"#N/A","#N/A",2069.9,6308.3,"#N/A"
46e91093-afd9-4dae-b785-64a186298694,USD,false,1.0,"#N/A","#N/A",10000.0,1657.26,"#N/A"
4702708f-28e4-4e6c-8f7e-07bf97c0e432,USD,false,1.0,4f0fec29-d4c8-4704-ac05-1ba999303871,8959727b-83eb-4b39-aa3f-48ec84d04892,2000.0,2400.0,9ca31bdb-002d-4bae-96a6-d3a5016a725a
4703d55b-9d4f-4062-b1fa-d62c85305353,USD,false,1.0,c736e9d0-a877-42bb-927b-c1ba5b24e584,9ead6dd5-dbd5-4399-a03f-a3f5c4c400e0,10000.0,2400.0,4f9569d3-ba83-4774-9e86-c4c7bd5f9ede
470c4964-44da-4fb1-8e86-7c273459d05a,USD,false,1.0,"#N/A","#N/A",10000.0,6000.0,"#N/A"
473fd842-4b22-46ed-b5ab-5892559882dd,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
4744a617-9dff-40ea-b2d1-5e30ca7177d6,USD,false,1.0,"#N/A","#N/A",10000.0,2000.0,"#N/A"
47493fa7-028c-4bfd-bad0-6890b6033e67,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
47565aaa-5e8c-45ef-803d-3e2c9651b986,USD,false,1.0,5f6a779d-0b2b-43a9-92df-891c1a289a2d,6447e2b6-dda6-432e-bb1d-b786d596ab43,189.05,6806.74,f64aa478-d2a8-4e30-8e18-7c3c7edecbe7
47587eb5-c1d6-4550-a495-ce33b874efb4,USD,false,1.0,"#N/A","#N/A",10000.0,5500.0,"#N/A"
4760e128-2b23-412c-a604-442e3ab1426f,USD,false,1.0,"#N/A","#N/A",10000.0,5500.0,"#N/A"
47658010-a13c-430a-aa11-fd31c31549ac,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
476b4bc3-c7b4-45bf-ad93-140f3c118d4d,USD,false,1.0,"#N/A","#N/A",10000.0,931.96,"#N/A"
476d76b7-09d4-48f9-a1dd-21233b44f451,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
47726210-04df-4cdb-9df2-6c21db401072,USD,false,0.0,"#N/A","#N/A",2000.0,0.0,"#N/A"
4772aa59-9a0c-48d5-bb2a-185f7c76d101,USD,false,1.0,"#N/A","#N/A",2000.0,2400.0,"#N/A"
47731bc2-b87c-425f-9faf-2f4de810c097,USD,false,15.0,"#N/A","#N/A",444.13,6075.32,"#N/A"
478806c6-7800-418c-9d63-ba501f583594,USD,false,1.0,"#N/A","#N/A",10000.0,2400.0,"#N/A"
478a6b9e-b3a3-44d2-bbe9-8f2d747d30d3,USD,false,15.0,"#N/A","#N/A",467.5,8041.28,"#N/A"
47914e4b-eff7-4880-acd5-f2f3b4e6e51e,USD,false,1.0,"#N/A","#N/A",2000.0,400.0,"#N/A"
4799340e-5b0a-4d82-92ad-3ea4283522d1,USD,false,0.0,"#N/A","#N/A",219.88,0.0,"#N/A"
47a67642-7584-4f55-9e6b-fcc8ecf6d5d5,USD,false,1.0,"#N/A","#N/A",10000.0,5500.0,"#N/A"
47a91e2f-b1da-49a0-a055-109ab6cab81e,USD,false,0.0,"#N/A","#N/A",2259.6,0.0,"#N/A"
47b24050-4caf-4db5-8e57-0fc6ef4cbafd,USD,false,1.0,756c6362-8690-4720-8b87-6d7844909e12,6447e2b6-dda6-432e-bb1d-b786d596ab43,1065.9,39810.42,10ac51c9-c332-455a-b68c-bff4bb3cc569
47b29aba-4d9f-458f-ab28-a925981b6680,USD,false,0.0,"#N/A","#N/A",17500.0,0.0,"#N/A"
47c06540-3080-4448-95eb-54d3535742eb,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
47c27eaa-ac4c-475b-8cee-9299a151a8fb,USD,false,20.0,"#N/A","#N/A",10000.0,80000.0,"#N/A"
47c7dbc0-b459-4407-894d-04ca688ff4ea,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
47e19fa8-f529-4bac-b78d-82f19e55cd1d,USD,false,1.0,"#N/A","#N/A",10000.0,5500.0,"#N/A"
47f13c3b-76e7-4196-9ec5-e61f8e32a076,USD,false,1.0,"#N/A","#N/A",10000.0,5500.0,"#N/A"
4809d92e-c4ee-4f71-8109-b40f62773e67,USD,false,1.0,"#N/A","#N/A",10000.0,4957.94,"#N/A"
480a15dd-993f-4418-af71-1c8d7a0fc0de,USD,false,5.0,23870b91-3dc0-4e5e-96d0-b4a2a5c1faa9,af802c4b-78dd-4280-9a17-9c404575c4a4,10000.0,16234.33,c642520b-7c14-49e3-9dd4-9ee5d1cfcdd5
480b6566-2469-4ca0-8311-ef8c8edf7224,USD,false,1.0,"#N/A","#N/A",10000.0,5500.0,"#N/A"
480c3d32-a3f1-48b0-b749-270de3ff9241,USD,false,1.0,"#N/A","#N/A",10000.0,3666.67,"#N/A"
480cc400-05f5-47ec-b01d-2ad6a037c3ca,USD,false,1.0,"#N/A","#N/A",2957.0,3269.26,"#N/A"
48174daa-73b0-422d-9311-2acbc4b90c6a,USD,false,2.0,"#N/A","#N/A",10000.0,7500.0,"#N/A"
481d74b3-ea75-45b9-a60e-45fd60fe9d25,USD,false,1.0,be9fdf93-a52c-4dd0-bf4a-494713a3de4f,6b93a08a-ded2-4651-ac40-c18b8156409d,10000.0,5500.0,a037bb03-ee6f-442d-a561-50b0efafc5da
48336ea3-1014-4471-a26d-757aa3dbe612,USD,false,1.0,"#N/A","#N/A",3.16,6759.04,"#N/A"
48347fd0-994f-48ff-b726-6b94bd4accfc,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
4839f34b-1282-432a-8438-37bbc5cdb1ea,USD,false,1.0,"#N/A","#N/A",38.95,6308.3,"#N/A"
483bfdbc-8ef9-4607-9743-31c4446f070a,USD,false,1.0,"#N/A","#N/A",670.0,2061.75,"#N/A"
4841dfd5-e7dc-4cd6-a7ae-3a489fc40d11,USD,false,1.0,"#N/A","#N/A",10000.0,1530.17,"#N/A"
4852d3ba-15ef-4019-96af-8e2f3c9643ef,USD,false,1.0,"#N/A","#N/A",2000.0,2400.0,"#N/A"
48532f28-0003-4895-8d67-ee015fe94a75,USD,false,1.0,"#N/A","#N/A",17500.0,4056.5,"#N/A"
4853790b-133f-40b3-a816-8a1055e26dfd,USD,false,1.0,"#N/A","#N/A",2000.0,0.0,"#N/A"
48576367-f168-40e9-b84a-a67090374cff,USD,false,1.0,"#N/A","#N/A",2000.0,5900.0,"#N/A"
485e42dc-26d2-4104-90a5-e1a7a2d00f7f,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
486376e0-3da1-4fae-9ff4-683920dbd37b,USD,false,0.0,"#N/A","#N/A",17500.0,-25907.34,"#N/A"
486a478e-3c79-4314-b9b9-8444094bd83b,USD,false,1.0,"#N/A","#N/A",17500.0,5900.0,"#N/A"
486a5384-6cd5-45e6-a059-062d7f38beb3,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
488f1138-eed4-4714-8f2b-35b5c19a932d,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
488fa23c-da50-415e-beec-f4fe36db25b9,USD,false,1.0,"#N/A","#N/A",10000.0,5500.0,"#N/A"
48a3d2e5-f55b-4ee5-9b89-7837093349d4,USD,false,0.0,"#N/A","#N/A",25.2,0.0,"#N/A"
48b9400f-8623-40c0-8e2c-13b0e42ca170,USD,false,1.0,"#N/A","#N/A",769.5,6411.88,"#N/A"
48bf6486-9730-44ba-aa21-7e4f329070c4,USD,false,1.0,"#N/A","#N/A",10000.0,6000.0,"#N/A"
48c37953-6cc5-4cc4-8052-b7fe9475b03a,USD,false,1.0,"#N/A","#N/A",17500.0,4773.8,"#N/A"
48c9b4c2-8940-4d6d-a0a4-e80a21c82e10,USD,false,1.0,"#N/A","#N/A",10000.0,5500.0,"#N/A"
48cad2bf-ab12-46b8-9cf9-ac10332c39bc,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
48d0303b-5a70-4f24-b355-e5326e9d7ef3,USD,false,1.0,"#N/A","#N/A",1533.0,6308.3,"#N/A"
48db619a-34a5-4af9-8c0f-b5869ef113d0,USD,false,0.0,"#N/A","#N/A",1911.32,10578.91,"#N/A"
48dc94d8-e9a8-4700-b679-5adb57e9d605,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
48ef2fc0-94a3-499e-99e2-9cf3323d7b6b,USD,false,1.0,"#N/A","#N/A",10000.0,27500.0,"#N/A"
48fe0c7f-71db-42db-9f85-654ab0ef6aee,USD,false,0.0,"#N/A","#N/A",10000.0,-1062.27,"#N/A"
49068ebd-c287-423f-a617-5881b1407b47,USD,false,1.0,"#N/A","#N/A",2000.0,2400.0,"#N/A"
4914cd03-be0b-46af-ad67-69fe3b7ad25d,USD,false,0.0,"#N/A","#N/A",17500.0,0.0,"#N/A"
491affaf-df74-43e1-8f2a-080920a612dc,USD,false,1.0,73454236-208b-4fa4-ba7e-a5c43456e7c2,3f424617-bd39-45d6-8f60-1175bae9a57b,10000.0,2589.16,d8b3fab8-9e4c-4756-af52-9f69f263041e
4925c728-78bd-4ded-a743-883bb8efced3,USD,false,0.0,"#N/A","#N/A",2000.0,0.0,"#N/A"
4929bc7d-ae4c-4ade-aa5a-b465425adeaf,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
49366f6d-9848-4867-a38b-e85df65f9619,USD,false,1.0,"#N/A","#N/A",10000.0,2400.0,"#N/A"
49389b67-8f11-4dea-86c9-46a94e2823ad,USD,false,0.0,"#N/A","#N/A",446.0,0.0,"#N/A"
4939ada9-a952-455f-8719-8b453454ed2d,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
4957b139-5717-47eb-8a90-09dea2d1b782,USD,false,1.0,"#N/A","#N/A",10000.0,1530.17,"#N/A"
495abf5f-7872-44f5-8021-0147ec889eb5,USD,false,1.0,de782735-4d6d-4ad4-a468-6ddc7b9a2afb,5035339f-ed5f-408c-97c0-4202ef3a0c52,10000.0,4125.0,118536cb-90c2-484f-888d-e2a5e4ab9804
4979d5e5-c810-4260-8b4a-782e89cede73,USD,false,1.0,"#N/A","#N/A",769.5,2853.47,"#N/A"
497a59cf-03f5-4390-9d28-46f85c79377b,USD,false,4.0,f3082d1a-e7c0-4f76-bec9-96b2ff332c5a,6447e2b6-dda6-432e-bb1d-b786d596ab43,2809.15,39810.42,d9739388-be05-44f0-923a-07418229b872
497b9a35-b54b-45e1-9819-8f56fe96b32c,USD,false,1.0,"#N/A","#N/A",29.0,4599.76,"#N/A"
497ff39b-30f9-4292-a670-b7eeb40fceec,USD,false,1.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
4984955a-3302-4fd8-b708-1babce70ffa7,USD,false,1.0,"#N/A","#N/A",10000.0,1838.03,"#N/A"
4987fd15-b2c5-425e-ab9f-6f1cfbd1e62a,USD,false,1.0,"#N/A","#N/A",865.0,4599.76,"#N/A"
4990a2b2-3b25-40d8-9c22-3521f873f899,USD,false,4.0,"#N/A","#N/A",17500.0,144000.0,"#N/A"
499e4329-202b-476d-be51-e1224b3ba0f7,USD,false,1.0,"#N/A","#N/A",23.2,6747.5,"#N/A"
49a226b2-a20e-4ac7-9a34-7af08a502236,USD,false,1.0,"#N/A","#N/A",17500.0,33000.0,"#N/A"
49abe94e-d3fc-4358-a3ee-190cf53e9958,USD,false,1.0,"#N/A","#N/A",10000.0,5500.0,"#N/A"
49b2d9b2-3047-4628-b812-a0eaf4dab1d3,USD,false,1.0,"#N/A","#N/A",10000.0,12000.0,"#N/A"
49b80e3c-17b4-4bf3-a4f9-ef93ff691d63,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
49bea9e3-1cb6-40e6-88a5-9b7dfe0ce778,USD,false,1.0,"#N/A","#N/A",0.0,6411.88,"#N/A"
49c1f7cc-1514-42e8-9644-bb8994469d57,USD,false,1.0,"#N/A","#N/A",41.0,3099.32,"#N/A"
49c496f6-7bf3-4e1d-ba74-d1dfb5233656,USD,false,1.0,"#N/A","#N/A",10000.0,5188.64,"#N/A"
49c61377-dff9-4231-965c-b1329af52697,USD,false,0.0,"#N/A","#N/A",17500.0,0.0,"#N/A"
49c94828-9420-45ec-8108-61d046c75117,USD,false,1.0,"#N/A","#N/A",29.0,6411.88,"#N/A"
49f3de25-876b-4eab-89a3-15cb17349247,USD,false,1.0,"#N/A","#N/A",10000.0,5313.1,"#N/A"
4a2392e5-e449-4b24-a9a5-b737f64af74f,USD,false,1.0,"#N/A","#N/A",10000.0,1955.05,"#N/A"
4a24c644-d7f9-4d3b-a6ca-96af2a7206b5,USD,false,1.0,"#N/A","#N/A",10000.0,5500.0,"#N/A"
4a265fc7-12c7-4081-9e7a-4e2755da0a0e,USD,false,1.0,"#N/A","#N/A",810.0,6308.3,"#N/A"
4a3071ab-0dc7-4ecd-b528-63d16d23d03d,USD,false,1.0,"#N/A","#N/A",810.0,3038.11,"#N/A"
4a37cc19-9677-4d3a-9fee-a35e6ffce07e,USD,false,1.0,"#N/A","#N/A",159.0,2929.7,"#N/A"
4a452e93-dabc-426b-bf88-ee6ef1957f6d,USD,false,0.0,"#N/A","#N/A",10000.0,6900.0,"#N/A"
4a4784b3-fcb5-4bf8-abad-494c82a9a889,USD,false,0.0,"#N/A","#N/A",10.0,0.0,"#N/A"
4a564f82-d929-412e-b06b-efc415d89551,USD,false,0.0,"#N/A","#N/A",2000.0,-375.79,"#N/A"
4a5972ee-0165-4d39-b910-ec7126734fdc,USD,false,1.0,"#N/A","#N/A",1306.82,6075.32,"#N/A"
4a5be96c-d91a-4ce6-bfc4-178ba1c143b9,USD,false,1.0,"#N/A","#N/A",17500.0,27500.0,"#N/A"
4a6b7201-7f01-4423-be4e-983c61640f19,USD,false,4.0,"#N/A","#N/A",1415.45,19293.33,"#N/A"
4a7f68c2-4b37-4be2-9737-60f0a9cb3204,USD,false,1.0,"#N/A","#N/A",446.0,6075.32,"#N/A"
4a8cf80f-03cf-42b7-bdc4-1a1fab9ce65c,USD,false,1.0,"#N/A","#N/A",2096.24,8432.84,"#N/A"
4aa7f5c9-9d81-49de-9ef6-b2c983d2294c,USD,false,1.0,"#N/A","#N/A",2227.04,19293.33,"#N/A"
4aa8debd-0452-4b29-878b-70758bfe5458,USD,false,0.0,"#N/A","#N/A",17500.0,0.0,"#N/A"
4ab1dc99-d817-4bdd-853f-f9b9e897d318,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
4ab9751a-61db-4e7b-87b3-4f4212ef2cc6,USD,false,1.0,"#N/A","#N/A",10000.0,2400.0,"#N/A"
4abe22f4-de4a-4c92-899d-9baf81fa1596,USD,false,1.0,"#N/A","#N/A",17500.0,4423.51,"#N/A"
4acb94c8-f1b4-4cd4-ac04-adc19b1bc586,USD,false,0.0,"#N/A","#N/A",2000.0,0.0,"#N/A"
4ad05266-56d2-4c0b-aa2a-34c1bcb0333b,USD,false,1.0,"#N/A","#N/A",2412.0,3150.4,"#N/A"
4ad7789a-2017-40a9-9d4c-12dbcbc55365,USD,false,0.0,"#N/A","#N/A",17500.0,0.0,"#N/A"
4ada3209-35e0-4415-b034-6f6ded49f24e,USD,false,1.0,"#N/A","#N/A",10000.0,1970.22,"#N/A"
4ae43c78-c0f2-4d7a-969b-26c0e0322160,USD,false,1.0,"#N/A","#N/A",17500.0,16500.0,"#N/A"
4af7de77-e528-4d72-b31f-c8ae8a12e9bf,USD,false,1.0,"#N/A","#N/A",666.49,519.29,"#N/A"
4b033d36-15c6-475d-b5a2-81d2c75f26e6,USD,false,1.0,"#N/A","#N/A",10000.0,16500.0,"#N/A"
4b139556-d908-4045-9189-684948af7a15,USD,false,1.0,d893afab-df28-401e-bcb5-77f314b40783,ac1816f4-d0c2-4fd9-bac6-a69695700d79,10000.0,4000.0,edae9094-6550-45bc-8d0e-2340fc1f13e8
4b25a3ae-3117-44c1-930c-3f800e99f4d6,USD,false,1.0,f720a96c-a07d-4ca9-8e7f-6d8ceda75a10,af388656-f409-4db0-9d86-7764d8c09282,10000.0,2400.0,f5b01e39-5260-4680-8963-ab629fd7599c
4b27755f-67fa-41f7-9ccc-86de79288152,USD,false,1.0,"#N/A","#N/A",10000.0,4400.16,"#N/A"
4b2c5c7e-0005-4986-82d7-2534fc5756ec,USD,false,1.0,"#N/A","#N/A",17500.0,11800.0,"#N/A"
4b2fd96f-3af3-40a8-a517-2ae016acfa6a,USD,false,1.0,"#N/A","#N/A",10000.0,-52.9,"#N/A"
4b77cc01-8308-48e0-a5af-9f96cbc8883d,USD,false,1.0,"#N/A","#N/A",17500.0,3384.1,"#N/A"
4b830228-b4bd-474d-be20-447256237f70,USD,false,1.0,"#N/A","#N/A",10000.0,12000.0,"#N/A"
4b83eea3-ccd7-4995-99c6-02570a6cd38e,USD,false,1.0,"#N/A","#N/A",10000.0,5343.1,"#N/A"
4b9379d0-1696-4271-815a-5afe3cdf38d4,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
4b9fdf41-516e-4bbd-9420-d6e07959f244,USD,false,1.0,"#N/A","#N/A",2957.0,1947.47,"#N/A"
4bb0e3a9-e137-4415-af12-52e9599709ea,USD,false,1.0,f97023ce-203c-4a82-a074-fd7363e13358,8a0802b0-d1e5-4f0e-9440-fbba19961dfe,10000.0,22000.0,7a1853a4-f8e1-446c-a4d0-ffb10302086e
4bbc1587-6a7b-4edf-823e-69174a878119,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
4bbde91f-ca03-48c1-b330-5412999dc438,USD,false,0.0,"#N/A","#N/A",25.2,0.0,"#N/A"
4bc095d6-213a-47fb-a1f0-1cbafd1996af,USD,false,1.0,"#N/A","#N/A",17500.0,5500.0,"#N/A"
4bcc3021-6d9f-4def-a72a-6c5f0aa2e723,USD,false,1.0,"#N/A","#N/A",10000.0,2000.0,"#N/A"
4bd5c8b6-7481-489f-9121-4059e1f751d6,USD,false,1.0,"#N/A","#N/A",865.0,2929.7,"#N/A"
4bde474a-4479-491f-b725-811b34b12e12,USD,false,1.0,"#N/A","#N/A",1456.35,6308.3,"#N/A"
4beb24d8-7939-4b38-a40e-7141cfa145c9,USD,false,0.0,"#N/A","#N/A",17500.0,0.0,"#N/A"
4beb8143-56d2-4c63-b6b2-75102e0c043c,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
4bebe5a3-1268-4592-9a4f-c5376dcee745,USD,false,1.0,"#N/A","#N/A",2412.0,1818.02,"#N/A"
4bef4a7a-2888-4a80-9cc5-7ea283052866,USD,false,4.0,ffe1dbdf-8597-4c33-8221-014c093abb20,6447e2b6-dda6-432e-bb1d-b786d596ab43,1456.35,39810.42,10ac51c9-c332-455a-b68c-bff4bb3cc569
4befbd05-245c-476d-a49d-67f4c717eae7,USD,false,1.0,"#N/A","#N/A",10000.0,5500.0,"#N/A"
4bf46e7a-5c8e-453e-a88a-facafcf71467,USD,false,1.0,"#N/A","#N/A",10000.0,2000.0,"#N/A"
4bfb3cf4-fb29-42bf-8b0b-f1abdbbcd437,USD,false,1.0,"#N/A","#N/A",10000.0,12000.0,"#N/A"
4c08e355-6a71-4c23-b233-3fe66ef8359d,USD,false,1.0,"#N/A","#N/A",10000.0,4000.0,"#N/A"
4c13208a-e946-420b-8864-d06537d376a9,USD,false,1.0,"#N/A","#N/A",2000.0,11800.0,"#N/A"
4c22c449-b10b-4b82-bd50-c2b96fc1c4d4,USD,false,1.0,"#N/A","#N/A",10000.0,33000.0,"#N/A"
4c3012f6-286e-460f-9dc0-1d0b95f93913,USD,false,1.0,"#N/A","#N/A",17500.0,5900.0,"#N/A"
4c31f944-24dc-4275-8b43-fbc593e0465d,USD,false,1.0,"#N/A","#N/A",41.0,2853.47,"#N/A"
4c3c8fd5-77ba-443e-a5ce-af8990615e97,USD,false,3.0,"#N/A","#N/A",10000.0,16500.0,"#N/A"
4c3cb866-5668-40eb-9ac7-82628bc8cc3b,USD,false,1.0,"#N/A","#N/A",1805.0,9012.05,"#N/A"
4c3e4640-59ed-4e8b-972a-79922269c78c,USD,false,1.0,"#N/A","#N/A",10000.0,5500.0,"#N/A"
4c4c7d0f-c128-4ea1-bf19-60fb63d24667,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
4c63b108-ccef-4981-b159-4b767c98a5cf,USD,false,1.0,"#N/A","#N/A",41.0,15090.0,"#N/A"
4c6a2594-ebb5-4a61-b487-357178018bc1,USD,false,1.0,"#N/A","#N/A",1.11,6411.88,"#N/A"
4c73d86b-d5d1-4d1b-9ed8-c079005763d1,USD,false,1.0,"#N/A","#N/A",10000.0,4916.67,"#N/A"
4c76ccdf-2a41-4b6f-a8ea-580c19e0174a,USD,false,1.0,"#N/A","#N/A",17500.0,4919.47,"#N/A"
4c7bd832-5b69-47d2-9717-344e66cbed54,USD,false,1.0,"#N/A","#N/A",10000.0,5270.66,"#N/A"
4c91c505-1e72-4d04-af6d-770267265ea0,USD,false,0.0,"#N/A","#N/A",10000.0,0.0,"#N/A"
4c959d3c-c0ec-4b96-bee5-99e47ec22e7f,USD,false,1.0,"#N/A","#N/A",10000.0,2400.0,"#N/A"
4ca049d5-9635-41da-aaa6-42691987a18f,USD,false,1.0,"#N/A","#N/A",10000.0,2400.0,"#N/A"
